,G,MLP,RES,SA,date
65,-0.29410544607207106,0.0,POS,-0.20845149375,2017-12-27 23:00:00
66,-0.8780710779304325,0.0,NEG,-0.2571829705882353,2018-03-07 23:00:00
67,-0.15147833834869864,0.0,NTR,0.121352825,2017-07-29 23:00:00
68,-0.2852354654288049,0.0,NTR,-0.22194326818181825,2017-09-22 23:00:00
69,0.9972743853358756,0.0,POS,-0.25306393235294117,2017-11-29 23:00:00
70,-0.909676090210708,0.6221289038658142,NTR,-0.2519784666666666,2017-09-15 23:00:00
71,-0.999998188371683,0.0,POS,-0.08772979999999997,2017-12-08 23:00:00
72,-0.874086295158527,0.0,POS,-0.13182130357142857,2018-02-13 23:00:00
73,-0.21047788267974424,0.0,NTR,0.13217353666666665,2017-10-20 23:00:00
74,0.0466821292796289,0.0,POS,-0.063261675,2017-12-04 23:00:00
75,0.4159071475647948,0.0,NTR,-0.0448996,2017-09-06 23:00:00
76,-0.6378379485580837,0.7405874729156494,NTR,-0.11493357727272725,2017-09-14 23:00:00
77,-0.8004955050774704,0.0,POS,-0.013712433333333334,2018-02-10 23:00:00
78,-0.7574124145756046,0.0,POS,-0.09448933333333331,2017-12-10 23:00:00
79,0.37366688667760706,0.0,NTR,0.055985623,2017-07-28 23:00:00
80,-0.6582854187346404,0.0,NTR,-0.4568157821428572,2017-11-09 23:00:00
81,0.70530703465037,0.357788622379303,NTR,0.08893482692307692,2017-09-18 23:00:00
82,-0.1997357825225316,0.0,NTR,0.4976303675,2017-10-07 23:00:00
83,0.257425895602148,0.918117344379425,NTR,-0.08430682083333331,2017-09-25 23:00:00
84,0.188238654078594,0.0,POS,-0.01598785,2017-10-30 23:00:00
85,-0.8780710779304325,0.0,NEG,-0.2571829705882353,2018-03-07 23:00:00
86,-0.8102577666160414,0.7965061664581299,NTR,-0.05885581818181818,2017-11-10 23:00:00
87,0.1833734760545946,0.0,NTR,0.002722775000000003,2017-08-31 23:00:00
88,0.9693373047522408,0.0,POS,-0.059745219444444456,2018-02-27 23:00:00
89,-0.12787234390240113,0.0,NTR,0.05410090500000003,2017-08-27 23:00:00
90,-0.1885988233988353,0.0,NTR,-0.48508675,2017-09-03 23:00:00
91,-0.7493256074299879,0.23986439406871796,NTR,-0.28550400000000004,2017-09-02 23:00:00
92,-0.999998188371683,0.0,POS,-0.08772979999999997,2017-12-08 23:00:00
93,-0.18328562239327742,0.06295664608478546,NTR,-0.2518588,2017-07-30 23:00:00
94,0.3243860848825032,0.644822359085083,NTR,0.14846795416666664,2017-08-11 23:00:00
95,-0.9820352595460937,1.0,POS,-0.6927318499999999,2018-02-24 23:00:00
96,0.3426181986495375,0.0,NTR,-0.3123365,2017-08-13 23:00:00
97,-0.29317122149944175,0.0,POS,-0.22533013333333338,2018-02-26 23:00:00
98,0.1387934388192513,0.0,NTR,-0.47759549999999995,2017-08-20 23:00:00
99,-0.04828270795055619,0.9479753375053406,NTR,-0.1171755625,2017-08-29 23:00:00
100,0.9688910892983831,0.8446803092956543,NEG,0.21168675,2017-12-17 23:00:00
101,0.9960321782069371,0.3007063865661621,POS,-0.1924229166666667,2017-12-07 23:00:00
102,-0.7124111609625982,0.0,NEG,0.08863313666666667,2018-01-25 23:00:00
103,-0.979881276442276,0.0,POS,-0.123345,2017-12-24 23:00:00
104,0.37011042775453257,0.05825319513678551,POS,0.1064142,2017-11-27 23:00:00
105,-0.30907815111808595,0.5944375991821289,POS,-0.25962429642857143,2017-11-14 23:00:00
106,0.9910695410246692,0.0,POS,-0.15583469411764708,2017-12-06 23:00:00
107,-0.4276131202068274,0.31382328271865845,POS,-0.3439944333333333,2017-07-15 23:00:00
108,-0.48809724134330656,0.0,NTR,-0.21199163363636364,2017-08-01 23:00:00
109,0.21688861397220915,0.0,NTR,0.22825704166666663,2017-08-08 23:00:00
110,0.9960321782069371,0.3007063865661621,POS,-0.19242292,2017-12-07 23:00:00
111,-0.9672787953533021,0.7180473208427429,NTR,-0.5571490233333333,2018-03-14 23:00:00
112,0.12477157967783545,0.8604899644851685,NTR,-0.15543999791666666,2017-09-21 23:00:00
113,0.6321901315593423,0.0,NTR,-0.2430100666666667,2017-09-05 23:00:00
114,0.2223555946693284,0.0,NTR,-0.19489691153846156,2017-09-08 23:00:00
115,-0.7237959200875853,0.0,NTR,-0.01707011818181817,2017-09-13 23:00:00
116,0.9998887185880153,0.983468770980835,POS,-0.32174463333333336,2017-12-26 23:00:00
117,0.0807621799020094,0.0,NTR,0.014118199999999997,2017-09-26 23:00:00
118,0.10432808515486466,0.9431431889533997,NTR,0.10271566666666668,2017-08-03 23:00:00
119,0.6086574699121513,0.6255022287368774,POS,0.1329680328125,2017-11-01 23:00:00
120,0.12477157967783545,0.8604899644851685,NTR,-0.15543999833333333,2017-09-21 23:00:00
121,-0.7493256074299879,0.23986439406871796,NTR,-0.28550400000000004,2017-09-02 23:00:00
122,0.7764658082911862,0.9926490187644958,NEG,-0.24933268823529411,2018-02-09 23:00:00
123,0.48526561953644515,0.0,NTR,-0.17792589375,2017-09-27 23:00:00
124,-0.3299012875538732,0.0,NTR,-0.21480325,2017-09-17 23:00:00
125,-0.855328453786295,0.14918112754821777,POS,0.059817300000000004,2017-12-30 23:00:00
126,-0.8192262461806018,0.0,NEG,-0.6752912999999999,2018-02-04 23:00:00
127,0.9053356081158516,0.5082331895828247,NTR,-0.014688379166666677,2017-10-12 23:00:00
128,-0.8838248851875545,0.0,NEG,-0.45215800000000006,2018-01-06 23:00:00
129,0.37366688667760706,0.0,NTR,0.055985623,2017-07-28 23:00:00
130,-0.2968346004025632,0.4895646572113037,NTR,0.23489290833333332,2017-11-23 23:00:00
131,0.44374457569169967,0.0,NEG,-0.16868100416666665,2018-01-15 23:00:00
132,0.3974817080530422,0.0,NTR,0.015093029375000002,2017-10-13 23:00:00
133,-0.3115251256404615,0.0,POS,-0.17534533333333333,2017-07-16 23:00:00
134,-0.8991012206508773,0.9322090148925781,NEG,-0.39866173214285716,2018-01-29 23:00:00
135,-0.9175836851640615,0.0,POS,0.009496375000000007,2018-02-22 23:00:00
136,0.4072480752936424,0.0,NTR,-0.10722852307692309,2017-11-07 23:00:00
137,0.0466821292796289,0.0,POS,-0.06326171071428573,2017-12-04 23:00:00
138,-0.47814030539041136,0.0,POS,-0.28053149666666655,2018-03-02 23:00:00
139,0.14220446592928696,0.0,NTR,0.06475696666666667,2017-09-28 23:00:00
140,0.14220446592928696,0.0,NTR,0.06475697083333333,2017-09-28 23:00:00
141,-0.4276131202068274,0.31382328271865845,POS,-0.3439944333333333,2017-07-15 23:00:00
142,-0.8102577666160414,0.7965061664581299,NTR,-0.05885581818181818,2017-11-10 23:00:00
143,0.002806985634719687,0.0,NTR,0.026022090909090908,2017-08-16 23:00:00
144,-0.013560007959000869,0.9050565958023071,POS,-0.1207518076923077,2018-02-21 23:00:00
145,0.36546992524086946,0.34726816415786743,NTR,-0.060773564285714295,2017-10-19 23:00:00
146,0.4072480752936424,0.0,NTR,-0.10722848461538459,2017-11-07 23:00:00
147,-0.9820352595460937,1.0,POS,-0.6927318499999999,2018-02-24 23:00:00
148,0.440519754738427,0.0,NTR,0.24916573181818177,2017-08-17 23:00:00
149,0.9055633922453431,0.8932416439056396,NEG,-0.140593,2018-02-03 23:00:00
150,0.7603077478951924,0.0,POS,-0.047052843000000004,2017-11-02 23:00:00
151,0.1387934388192513,0.0,NTR,-0.47759525,2017-08-20 23:00:00
152,0.35228274740605453,0.0,NTR,-0.030946355000000002,2017-07-12 23:00:00
153,0.9211636290900144,0.0,POS,0.02284164999999999,2017-11-03 23:00:00
154,0.3111234773370533,0.0,NTR,-0.07380510500000001,2017-08-10 23:00:00
155,-0.9175836851640615,0.0,POS,0.009496375000000007,2018-02-22 23:00:00
156,0.9910695410246692,0.0,POS,-0.15583469411764708,2017-12-06 23:00:00
157,-0.012853837475823658,0.0,NTR,-0.15476975000000004,2017-10-05 23:00:00
158,-0.9940029190589548,0.0,NEG,-0.18298196000000003,2017-12-19 23:00:00
159,0.5287862126635763,0.0,NEG,-0.10787283333333332,2018-01-13 23:00:00
160,-0.048279917268274096,0.0,NTR,0.166407,2017-07-24 23:00:00
